Method,Capability,fname,metric,sample_mean,feature_mean,seed,seed_num,task,split,path
DeepTAN,Feature Reconstruction,preds+seed_43+multitask_noguide+tst.h5,spearman,-0.013382630603858381,-0.017608128208773048,seed_43,43,multitask_noguide,tst,/mnt/hdd2/homext/wuch/xn2p/run/predict/deeptan/sc_multiome_minmi0.35_top2000/preds+seed_43+multitask_noguide+tst.h5
DeepTAN,Feature Reconstruction,preds+seed_42+multitask+trn.h5,mse,0.6090476717079816,0.6090476717079828,seed_42,42,multitask,trn,/mnt/hdd2/homext/wuch/xn2p/run/predict/deeptan/sc_multiome_minmi0.35_top2000/preds+seed_42+multitask+trn.h5
DeepTAN,Feature Reconstruction,preds+seed_42+multitask+trn.h5,mae,0.41554681729353343,0.41554681729353377,seed_42,42,multitask,trn,/mnt/hdd2/homext/wuch/xn2p/run/predict/deeptan/sc_multiome_minmi0.35_top2000/preds+seed_42+multitask+trn.h5
DeepTAN,Feature Reconstruction,preds+seed_42+multitask+trn.h5,jsd,0.09508931298201354,0.06285821496056243,seed_42,42,multitask,trn,/mnt/hdd2/homext/wuch/xn2p/run/predict/deeptan/sc_multiome_minmi0.35_top2000/preds+seed_42+multitask+trn.h5
DeepTAN,Feature Reconstruction,preds+seed_42+multitask+trn.h5,pcc,0.003994660499685565,0.0049019249492881535,seed_42,42,multitask,trn,/mnt/hdd2/homext/wuch/xn2p/run/predict/deeptan/sc_multiome_minmi0.35_top2000/preds+seed_42+multitask+trn.h5
DeepTAN,Feature Reconstruction,preds+seed_42+multitask+trn.h5,spearman,0.014338975792490459,0.006463310411083153,seed_42,42,multitask,trn,/mnt/hdd2/homext/wuch/xn2p/run/predict/deeptan/sc_multiome_minmi0.35_top2000/preds+seed_42+multitask+trn.h5
DeepTAN,Feature Reconstruction,preds+seed_44+multitask_noguide+tst.h5,mse,0.6048047717463494,0.6048047717463494,seed_44,44,multitask_noguide,tst,/mnt/hdd2/homext/wuch/xn2p/run/predict/deeptan/sc_multiome_minmi0.35_top2000/preds+seed_44+multitask_noguide+tst.h5
DeepTAN,Feature Reconstruction,preds+seed_44+multitask_noguide+tst.h5,mae,0.41722201790078967,0.41722201790078955,seed_44,44,multitask_noguide,tst,/mnt/hdd2/homext/wuch/xn2p/run/predict/deeptan/sc_multiome_minmi0.35_top2000/preds+seed_44+multitask_noguide+tst.h5
DeepTAN,Feature Reconstruction,preds+seed_44+multitask_noguide+tst.h5,jsd,0.09304215899103316,0.06197076363690205,seed_44,44,multitask_noguide,tst,/mnt/hdd2/homext/wuch/xn2p/run/predict/deeptan/sc_multiome_minmi0.35_top2000/preds+seed_44+multitask_noguide+tst.h5
DeepTAN,Feature Reconstruction,preds+seed_44+multitask_noguide+tst.h5,pcc,0.00290620536020747,-0.009811377220644657,seed_44,44,multitask_noguide,tst,/mnt/hdd2/homext/wuch/xn2p/run/predict/deeptan/sc_multiome_minmi0.35_top2000/preds+seed_44+multitask_noguide+tst.h5
DeepTAN,Feature Reconstruction,preds+seed_44+multitask_noguide+tst.h5,spearman,0.014358753778887004,-0.01724213804029192,seed_44,44,multitask_noguide,tst,/mnt/hdd2/homext/wuch/xn2p/run/predict/deeptan/sc_multiome_minmi0.35_top2000/preds+seed_44+multitask_noguide+tst.h5
DeepTAN,Feature Reconstruction,preds+seed_43+focus_label+tst.h5,mse,0.43241976555410966,0.4324197655541099,seed_43,43,focus_label,tst,/mnt/hdd2/homext/wuch/xn2p/run/predict/deeptan/sc_multiome_minmi0.35_top2000/preds+seed_43+focus_label+tst.h5
DeepTAN,Feature Reconstruction,preds+seed_43+focus_label+tst.h5,mae,0.3610262918604367,0.3610262918604366,seed_43,43,focus_label,tst,/mnt/hdd2/homext/wuch/xn2p/run/predict/deeptan/sc_multiome_minmi0.35_top2000/preds+seed_43+focus_label+tst.h5
DeepTAN,Feature Reconstruction,preds+seed_43+focus_label+tst.h5,jsd,0.05904888173503761,0.05331014852240094,seed_43,43,focus_label,tst,/mnt/hdd2/homext/wuch/xn2p/run/predict/deeptan/sc_multiome_minmi0.35_top2000/preds+seed_43+focus_label+tst.h5
DeepTAN,Feature Reconstruction,preds+seed_43+focus_label+tst.h5,pcc,-0.06348783323582462,0.03042977951132725,seed_43,43,focus_label,tst,/mnt/hdd2/homext/wuch/xn2p/run/predict/deeptan/sc_multiome_minmi0.35_top2000/preds+seed_43+focus_label+tst.h5
DeepTAN,Feature Reconstruction,preds+seed_43+focus_label+tst.h5,spearman,-0.07123593050324406,0.025418821649363914,seed_43,43,focus_label,tst,/mnt/hdd2/homext/wuch/xn2p/run/predict/deeptan/sc_multiome_minmi0.35_top2000/preds+seed_43+focus_label+tst.h5
DeepTAN,Feature Reconstruction,preds+seed_42+multitask+val.h5,mse,0.5920207031570971,0.5920207031570971,seed_42,42,multitask,val,/mnt/hdd2/homext/wuch/xn2p/run/predict/deeptan/sc_multiome_minmi0.35_top2000/preds+seed_42+multitask+val.h5
DeepTAN,Feature Reconstruction,preds+seed_42+multitask+val.h5,mae,0.40823137480560445,0.40823137480560434,seed_42,42,multitask,val,/mnt/hdd2/homext/wuch/xn2p/run/predict/deeptan/sc_multiome_minmi0.35_top2000/preds+seed_42+multitask+val.h5
DeepTAN,Feature Reconstruction,preds+seed_42+multitask+val.h5,jsd,0.09323675273068344,0.06142085309598704,seed_42,42,multitask,val,/mnt/hdd2/homext/wuch/xn2p/run/predict/deeptan/sc_multiome_minmi0.35_top2000/preds+seed_42+multitask+val.h5
DeepTAN,Feature Reconstruction,preds+seed_42+multitask+val.h5,pcc,0.004751586110135275,0.016299159255125744,seed_42,42,multitask,val,/mnt/hdd2/homext/wuch/xn2p/run/predict/deeptan/sc_multiome_minmi0.35_top2000/preds+seed_42+multitask+val.h5
DeepTAN,Feature Reconstruction,preds+seed_42+multitask+val.h5,spearman,0.0153137455930018,0.0012827985659256027,seed_42,42,multitask,val,/mnt/hdd2/homext/wuch/xn2p/run/predict/deeptan/sc_multiome_minmi0.35_top2000/preds+seed_42+multitask+val.h5
