method,dataset,seed,train_size,n_feat,kbet,asw_true_label,asw_pred_label,ari,nmi,ami,ari_leiden,nmi_leiden,ami_leiden
MultiVI,scmul,45,1136,1200,0.9450354609929078,0.28881022,0.62329936,0.002782138194190122,0.0953830911885959,0.01793021960722874,0.002782138194190122,0.0953830911885959,0.01793021960722874
MultiVI,scmul,45,1136,1600,0.9539007092198581,0.2876929,0.640957,0.0008854262640341709,0.07354390738643121,0.000606583644619101,0.0008854262640341709,0.07354390738643121,0.000606583644619101
MultiVI,scmul,45,1136,2000,0.9450354609929078,0.29447526,0.6385883,0.0031598402298137853,0.07663384597504969,0.007333179875309112,0.0031598402298137853,0.07663384597504969,0.007333179875309112
MultiVI,scmul,46,1136,400,0.9485815602836879,0.38624823,0.62875426,0.002096335883442773,0.08065890244056355,0.011546141030983956,0.002096335883442773,0.08065890244056355,0.011546141030983956
MultiVI,scmul,46,1136,800,0.9397163120567376,0.36775115,0.6445439,0.0013332179289590098,0.06647322534929612,-0.0036884976870512408,0.0013332179289590098,0.06647322534929612,-0.0036884976870512408
MultiVI,scmul,46,1136,1200,0.9113475177304965,0.36733675,0.63741314,0.0003953892161041811,0.06735378756978086,0.0008829367998957151,0.0003953892161041811,0.06735378756978086,0.0008829367998957151
MultiVI,scmul,46,1136,1600,0.9184397163120568,0.37491104,0.6452733,-0.0005454063666324347,0.06781508461967993,-0.0021432792012600435,-0.0005454063666324347,0.06781508461967993,-0.0021432792012600435
MultiVI,scmul,46,1136,2000,0.9414893617021277,0.37340528,0.62394667,0.0007105966906379348,0.07079183209139543,0.0010768928222548557,0.0007105966906379348,0.07079183209139543,0.0010768928222548557
MultiVI,scmul,42,572,400,0.9769503546099291,0.31063235,0.62992907,-0.005181185764367048,0.060213180172404825,-0.010467440468608792,-0.005181185764367048,0.060213180172404825,-0.010467440468608792
MultiVI,scmul,42,572,800,0.975177304964539,0.32746455,0.6486113,-0.0023945126855493513,0.06160876115613314,-0.00542763654952613,-0.0023945126855493513,0.06160876115613314,-0.00542763654952613
MultiVI,scmul,42,572,1200,0.9521276595744681,0.31661588,0.6678225,-0.0008808908616330315,0.06581889948389874,-0.00774639611037685,-0.0008808908616330315,0.06581889948389874,-0.00774639611037685
MultiVI,scmul,42,572,1600,0.9574468085106383,0.32577547,0.6441472,-0.0005015258887437174,0.0653067835045788,-0.004914550796783674,-0.0005015258887437174,0.0653067835045788,-0.004914550796783674
MultiVI,scmul,42,572,2000,0.9379432624113475,0.32219714,0.6324385,-0.0015990394720021587,0.06374415424478722,-0.0031095463242638917,-0.0015990394720021587,0.06374415424478722,-0.0031095463242638917
MultiVI,scmul,43,572,400,0.9521276595744681,0.30545962,0.6551449,-0.005237633654806537,0.06333014298142367,-0.00349570138613963,-0.005237633654806537,0.06333014298142367,-0.00349570138613963
MultiVI,scmul,43,572,800,0.9663120567375887,0.28716078,0.642529,0.0008407693533106893,0.0741102901947484,0.004599444538317296,0.0008407693533106893,0.0741102901947484,0.004599444538317296
MultiVI,scmul,43,572,1200,0.9663120567375887,0.35075796,0.632266,0.003507937944298783,0.0727226256253479,0.006488048091492701,0.003507937944298783,0.0727226256253479,0.006488048091492701
MultiVI,scmul,43,572,1600,0.9539007092198581,0.33009225,0.6504594,0.0006996297343113373,0.07136224737391648,0.001607871402073057,0.0006996297343113373,0.07136224737391648,0.001607871402073057
MultiVI,scmul,43,572,2000,0.9716312056737588,0.31762907,0.63714635,-0.0004971712609005449,0.061177650075808436,-0.005790441392222674,-0.0004971712609005449,0.061177650075808436,-0.005790441392222674
MultiVI,scmul,44,572,400,0.9361702127659575,0.29360542,0.635417,-0.0010805282292420065,0.06247262311245837,-0.00804082150196351,-0.0010805282292420065,0.06247262311245837,-0.00804082150196351
MultiVI,scmul,44,572,800,0.9627659574468085,0.3224132,0.646249,-0.0014089770043356033,0.06741704590282702,-0.0060255293162621406,-0.0014089770043356033,0.06741704590282702,-0.0060255293162621406
MultiVI,scmul,44,572,1200,0.9343971631205674,0.30305785,0.65218675,-0.00013639727040977697,0.07014438096370547,-0.006253745103765773,-0.00013639727040977697,0.07014438096370547,-0.006253745103765773
MultiVI,scmul,44,572,1600,0.9680851063829787,0.28764427,0.64939255,-0.003027254361326053,0.06741757969310813,-0.009237757707422115,-0.003027254361326053,0.06741757969310813,-0.009237757707422115
MultiVI,scmul,44,572,2000,0.9769503546099291,0.29852915,0.6560804,0.0005041210045495739,0.06559418269189653,-0.0011405014831685064,0.0005041210045495739,0.06559418269189653,-0.0011405014831685064
MultiVI,scmul,45,572,400,0.9379432624113475,0.30400005,0.65571165,0.00163531764360221,0.07216875939581198,0.005960209437861755,0.00163531764360221,0.07216875939581198,0.005960209437861755
MultiVI,scmul,45,572,800,0.9468085106382979,0.31132132,0.6552678,-0.0006083884613625161,0.0719526015439167,0.009174735819417228,-0.0006083884613625161,0.0719526015439167,0.009174735819417228
MultiVI,scmul,45,572,1200,0.9326241134751773,0.31156063,0.63849044,-0.0018506799255817868,0.07462482736793816,0.0018862328945874196,-0.0018506799255817868,0.07462482736793816,0.0018862328945874196
MultiVI,scmul,45,572,1600,0.9414893617021277,0.3067677,0.6021377,-0.0003484932465659794,0.06978606801441876,-0.003430124797215743,-0.0003484932465659794,0.06978606801441876,-0.003430124797215743
MultiVI,scmul,45,572,2000,0.9379432624113475,0.30184942,0.63838243,-0.0017195846770482399,0.07057530381784256,0.0007713488601615175,-0.0017195846770482399,0.07057530381784256,0.0007713488601615175
MultiVI,scmul,46,572,400,0.9290780141843972,0.37143078,0.6516584,0.0037237535043029876,0.07352081758658809,0.004174064731505268,0.0037237535043029876,0.07352081758658809,0.004174064731505268
MultiVI,scmul,46,572,800,0.9078014184397163,0.36298496,0.6527759,0.0030955967867920455,0.07296020604224177,0.003425200161826995,0.0030955967867920455,0.07296020604224177,0.003425200161826995
MultiVI,scmul,46,572,1200,0.9060283687943262,0.35772222,0.6268945,0.0035255507630729587,0.06917668053043972,0.006382615434550881,0.0035255507630729587,0.06917668053043972,0.006382615434550881
MultiVI,scmul,46,572,1600,0.8776595744680851,0.35663444,0.6325851,0.006726793085513999,0.07379955106794074,0.011134954804658976,0.006726793085513999,0.07379955106794074,0.011134954804658976
MultiVI,scmul,46,572,2000,0.9042553191489362,0.3498177,0.62251997,0.0007853341840302049,0.06707358685524033,0.0005706363252503115,0.0007853341840302049,0.06707358685524033,0.0005706363252503115
