method,dataset,seed,train_size,n_feat,kbet,asw_true_label,asw_pred_label,ari,nmi,ami,ari_leiden,nmi_leiden,ami_leiden
MultiVI,snrna,43,680,800,0.9720176730486009,0.42739367,0.661238,-0.001428887599062834,0.015656504722830315,0.0009501252621289904,-0.001428887599062834,0.015656504722830315,0.0009501252621289904
MultiVI,snrna,43,680,1200,0.9764359351988218,0.44431657,0.6776064,-0.00021971914678141772,0.018718983191148557,-0.0001391263899390623,-0.00021971914678141772,0.018718983191148557,-0.0001391263899390623
MultiVI,snrna,43,680,1600,0.9734904270986745,0.44780996,0.6817062,-0.00228651911443327,0.014195273247756207,-0.002188371362914428,-0.00228651911443327,0.014195273247756207,-0.002188371362914428
MultiVI,snrna,43,680,2000,0.9734904270986745,0.44643477,0.6879711,-0.0018622267704858518,0.009887837931435507,-0.00492736453930849,-0.0018622267704858518,0.009887837931435507,-0.00492736453930849
MultiVI,snrna,44,680,400,0.9528718703976435,0.47793102,0.58875334,0.0020011077056590514,0.022343306891237737,0.004285752933148566,0.0020011077056590514,0.022343306891237737,0.004285752933148566
MultiVI,snrna,44,680,800,0.9661266568483063,0.47271812,0.6373513,-0.001140171667711416,0.012356008002171551,-0.004081739594999859,-0.001140171667711416,0.012356008002171551,-0.004081739594999859
MultiVI,snrna,44,680,1200,0.9631811487481591,0.46950382,0.6842459,-0.0018152512692759537,0.015106171889696686,-0.002467002463037105,-0.0018152512692759537,0.015106171889696686,-0.002467002463037105
MultiVI,snrna,44,680,1600,0.9455081001472754,0.48297554,0.68581206,-0.00001975961705183699,0.016633588355238583,-0.001373377745452221,-0.00001975961705183699,0.016633588355238583,-0.001373377745452221
MultiVI,snrna,44,680,2000,0.9572901325478645,0.48432046,0.6921827,-0.0011243579068792864,0.020936000828339917,0.0022158864385714663,-0.0011243579068792864,0.020936000828339917,0.0022158864385714663
MultiVI,snrna,45,680,400,0.9278350515463918,0.45344362,0.64623505,-0.001050345536450306,0.015670805771114803,-0.003092472126175324,-0.001050345536450306,0.015670805771114803,-0.003092472126175324
MultiVI,snrna,45,680,800,0.9366715758468336,0.4749745,0.6620066,-0.0015338077535327313,0.014201640569781824,-0.004746337552130296,-0.0015338077535327313,0.014201640569781824,-0.004746337552130296
MultiVI,snrna,45,680,1200,0.9396170839469808,0.4756851,0.6658267,-0.0015080844471037978,0.013291495978564324,-0.0049072926323322314,-0.0015080844471037978,0.013291495978564324,-0.0049072926323322314
MultiVI,snrna,45,680,1600,0.9204712812960235,0.47919407,0.6839438,-0.0011780225613564168,0.014244427123613545,-0.004567457839954902,-0.0011780225613564168,0.014244427123613545,-0.004567457839954902
MultiVI,snrna,45,680,2000,0.93519882179676,0.47955212,0.6817203,0.0008687895549538486,0.0164021980480679,-0.0008047470783621619,0.0008687895549538486,0.0164021980480679,-0.0008047470783621619
MultiVI,snrna,46,680,400,0.9617083946980854,0.37084785,0.64201015,-0.001690952068281642,0.020916596393809113,0.0036829211657454747,-0.001690952068281642,0.020916596393809113,0.0036829211657454747
MultiVI,snrna,46,680,800,0.979381443298969,0.3962185,0.67236274,-0.00007354490443080915,0.014954547871263924,-0.002267331989899184,-0.00007354490443080915,0.014954547871263924,-0.002267331989899184
MultiVI,snrna,46,680,1200,0.9705449189985272,0.414134,0.67467946,0.002670569871596406,0.018162686320428518,0.000991606021677444,0.002670569871596406,0.018162686320428518,0.000991606021677444
MultiVI,snrna,46,680,1600,0.979381443298969,0.4098836,0.6716263,0.0007176660111396604,0.0163747598651288,-0.0017515150992364616,0.0007176660111396604,0.0163747598651288,-0.0017515150992364616
MultiVI,snrna,46,680,2000,0.9749631811487481,0.40952858,0.6700357,0.000791121010768774,0.018982877360266506,0.0003667662890242743,0.000791121010768774,0.018982877360266506,0.0003667662890242743
